"Species","MaxT","MinT","lng","lat","Site"
"Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,17961
"Cynarctoides_acridens",18.5,16.3,-103.317703,42.374001,17963
"Metatomarctus_canavus",18.5,16.3,-103.317703,42.374001,17963
"Phlaocyon_leucosteus",18.5,16.3,-103.268288,40.901245,17964
"Cynarctoides_acridens",18.5,16.3,-103.283333,40.900002,17965
"Protomarctus_optatus",18.5,16.3,-103.283333,40.900002,17965
"Leptocyon_leidyi",18.5,16.3,-103.099998,42.200001,17970
"Cynarctoides_acridens",16.3,12.5,-103.800003,42.400002,17971
"Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,17971
"Osbornodon_fricki",16.3,12.5,-103.800003,42.400002,17972
"Paracynarctus_sinclairi",16.3,12.5,-103.800003,42.400002,17972
"Microtomarctus_conferta",16.3,12.5,-103.800003,42.400002,17972
"Tomarctus_brevirostris",16.3,12.5,-103.800003,42.400002,17972
"Metatomarctus_canavus",18.5,16.3,-103.099998,42.200001,17973
"Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,17975
"Cynarctoides_acridens",16.3,12.5,-102.849998,42.683334,17976
"Paracynarctus_sinclairi",16.3,12.5,-102.849998,42.683334,17976
"Tomarctus_hippophaga",16.3,12.5,-102.849998,42.683334,17976
"Cynarctoides_acridens",18.5,16.3,-103.099998,42.799999,17978
"Metatomarctus_canavus",18.5,16.3,-103.099998,42.799999,17978
"Tomarctus_hippophaga",18.5,16.3,-103.099998,42.799999,17979
"Osbornodon_fricki",18.5,16.3,-103.800003,42.400002,17980
"Cynarctoides_acridens",16.3,12.5,-103.800003,42.400002,17985
"Cynarctoides_acridens",18.5,16.3,-103.800003,42.400002,17987
"Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,17987
"Phlaocyon_yatkolai",18.5,16.3,-103.099998,42.200001,17989
"Desmocyon_thomsoni",18.5,16.3,-103.099998,42.200001,17989
"Phlaocyon_leucosteus",18.5,16.3,-103.099998,42.799999,17991
"Cynarctoides_acridens",18.5,16.3,-103.099998,42.799999,17993
"Desmocyon_thomsoni",18.5,16.3,-103.099998,42.799999,17997
"Aelurodon_asthenostylus",18.5,16.3,-103.099998,42.799999,17998
"Tomarctus_hippophaga",18.5,16.3,-103.099998,42.799999,17999
"Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18000
"Osbornodon_fricki",18.5,16.3,-103.800003,42.400002,18001
"Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18001
"Cynarctoides_acridens",18.5,16.3,-103.800003,42.400002,18001
"Paracynarctus_sinclairi",16.3,12.5,-103.800003,42.400002,18004
"Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,18004
"Euoplocyon_brachygnathus",16.3,12.5,-103.800003,42.400002,18004
"Psalidocyon_marianae",16.3,12.5,-103.800003,42.400002,18004
"Desmocyon_matthewi",18.5,16.3,-100.800003,42.799999,18005
"Metatomarctus_canavus",18.5,16.3,-100.800003,42.799999,18005
"Metatomarctus_canavus",18.5,16.3,-100.800003,42.799999,18006
"Desmocyon_thomsoni",18.5,16.3,-100.800003,42.799999,18008
"Phlaocyon_leucosteus",18.5,16.3,-100.800003,42.799999,18009
"Microtomarctus_conferta",16.3,12.5,-103.800003,42.400002,18011
"Tomarctus_brevirostris",16.3,12.5,-103.800003,42.400002,18011
"Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18012
"Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18016
"Epicyon_haydeni",12.5,9.4,-103.800003,42.400002,18017
"Microtomarctus_conferta",16.3,12.5,-103.800003,42.400002,18019
"Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,18019
"Tomarctus_brevirostris",16.3,12.5,-103.800003,42.400002,18019
"Ectopocynus_simplicidens",18.5,16.3,-103.099998,42.799999,18021
"Cynarctoides_acridens",18.5,16.3,-103.099998,42.799999,18021
"Cynarctoides_emryi",18.5,16.3,-103.099998,42.799999,18021
"Aelurodon_taxoides",12.5,9.4,-98,42.599998,18022
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18024
"Leptocyon_vafer",16.3,12.5,-100,42.700001,18027
"Aelurodon_ferox",16.3,12.5,-98.110001,42.490002,18031
"Leptocyon_vafer",16.3,12.5,-98.110001,42.490002,18031
"Aelurodon_taxoides",16.3,12.5,-100.800003,42.799999,18032
"Epicyon_saevus",9.4,4.7,-103.800003,42.400002,18033
"Epicyon_haydeni",9.4,4.7,-103.800003,42.400002,18033
"Borophagus_secundus",9.4,4.7,-103.800003,42.400002,18033
"Carpocyon_limosus",9.4,4.7,-99.800003,36.099998,18034
"Epicyon_haydeni",9.4,4.7,-99.800003,36.099998,18034
"Epicyon_saevus",9.4,4.7,-99.800003,36.099998,18034
"Borophagus_hilli",9.4,4.7,-101.900002,35,18036
"Eucyon_davisi",9.4,4.7,-101.900002,35,18036
"Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18042
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18042
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18042
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18042
"Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18048
"Aelurodon_ferox",16.3,12.5,-100,42.700001,18051
"Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18053
"Epicyon_haydeni",9.4,4.7,-99.400002,38.900002,18055
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18056
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18057
"Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18058
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18059
"Aelurodon_taxoides",12.5,9.4,-101.800003,43.200001,18063
"Epicyon_saevus",12.5,9.4,-101.800003,43.200001,18063
"Leptocyon_matthewi",12.5,9.4,-101.800003,43.200001,18063
"Leptocyon_matthewi",12.5,9.4,-98.097397,42.386299,18066
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18068
"Aelurodon_taxoides",12.5,9.4,-99.099998,39.700001,18071
"Epicyon_saevus",9.4,4.7,-100.099998,36.099998,18072
"Epicyon_haydeni",9.4,4.7,-100.099998,36.099998,18072
"Borophagus_pugnator",9.4,4.7,-100.099998,36.099998,18072
"Aelurodon_taxoides",12.5,9.4,-100.800003,35,18074
"Aelurodon_ferox",12.5,9.4,-98,42.599998,18075
"Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18079
"Epicyon_haydeni",9.4,4.7,-100.5,40.5,18086
"Vulpes_stenognathus",9.4,4.7,-100.5,40.5,18086
"Aelurodon_taxoides",12.5,9.4,-102.300003,35.700001,18091
"Borophagus_secundus",12.5,9.4,-102.300003,35.700001,18091
"Aelurodon_taxoides",12.5,9.4,-98,42.599998,18092
"Borophagus_hilli",9.4,4.7,-101.300003,35,18093
"Cynarctus_crucidens",12.5,9.4,-100,42.700001,18095
"Aelurodon_taxoides",12.5,9.4,-100,42.700001,18095
"Paratomarctus_euthos",12.5,9.4,-100,42.700001,18095
"Epicyon_saevus",12.5,9.4,-100,42.700001,18095
"Aelurodon_taxoides",12.5,9.4,-101.900002,35.400002,18096
"Borophagus_secundus",9.4,4.7,-100.199997,35.900002,18097
"Eucyon_davisi",9.4,4.7,-100.199997,35.900002,18097
"Vulpes_stenognathus",9.4,4.7,-100.199997,35.900002,18097
"Cynarctus_crucidens",12.5,9.4,-100.099998,36.099998,18098
"Leptocyon_vafer",12.5,9.4,-100.800003,42.799999,18106
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18109
"Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18109
"Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18109
"Epicyon_haydeni",9.4,4.7,-99.900002,37.200001,18111
"Borophagus_pugnator",9.4,4.7,-99.900002,37.200001,18111
"Aelurodon_taxoides",12.5,9.4,-100,42.700001,18118
"Epicyon_saevus",12.5,9.4,-100,42.700001,18118
"Aelurodon_stirtoni",16.3,12.5,-100,42.700001,18119
"Aelurodon_ferox",16.3,12.5,-100,42.700001,18120
"Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18123
"Carpocyon_compressus",16.3,12.5,-100,42.700001,18123
"Aelurodon_ferox",16.3,12.5,-100,42.700001,18124
"Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18124
"Carpocyon_compressus",16.3,12.5,-100,42.700001,18124
"Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18125
"Eucyon_ferox",9.4,4.7,-97.728897,42.8214,18126
"Epicyon_haydeni",12.5,9.4,-99.900002,35.799999,18130
"Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18131
"Carpocyon_compressus",16.3,12.5,-100,42.700001,18132
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18135
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18135
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18135
"Aelurodon_ferox",16.3,12.5,-102.5,43.299999,18138
"Borophagus_secundus",9.4,4.7,-101.699997,39.299999,18140
"Eucyon_davisi",9.4,4.7,-101.699997,39.299999,18140
"Leptocyon_vafer",16.3,12.5,-100.050499,42.806099,18141
"Epicyon_haydeni",12.5,9.4,-100,42.700001,18142
"Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18144
"Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18148
"Aelurodon_ferox",12.5,9.4,-100,42.700001,18152
"Aelurodon_mcgrewi",16.3,12.5,-100,42.700001,18153
"Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18155
"Leptocyon_vafer",12.5,9.4,-100.800003,42.799999,18157
"Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18159
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18162
"Paratomarctus_temerarius",16.3,12.5,-98.800003,42.900002,18164
"Aelurodon_ferox",16.3,12.5,-98.800003,42.900002,18164
"Cynarctus_saxatilis",16.3,12.5,-98.800003,42.900002,18164
"Leptocyon_vafer",16.3,12.5,-98.800003,42.900002,18164
"Tomarctus_hippophaga",16.3,12.5,-100.800003,42.799999,18165
"Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18165
"Borophagus_secundus",9.4,4.7,-101.699997,38.900002,18166
"Eucyon_davisi",9.4,4.7,-101.699997,38.900002,18166
"Aelurodon_ferox",16.3,12.5,-98,42.599998,18167
"Epicyon_haydeni",9.4,4.7,-99.800003,36.099998,18169
"Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18171
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18171
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18171
"Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18172
"Carpocyon_compressus",16.3,12.5,-100.800003,42.799999,18173
"Borophagus_secundus",9.4,4.7,-101.300003,35,18175
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18176
"Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18176
"Aelurodon_ferox",12.5,9.4,-100.800003,42.799999,18176
"Aelurodon_taxoides",12.5,9.4,-100.800003,35,18179
"Aelurodon_ferox",16.3,12.5,-102.5,42.700001,18188
"Aelurodon_taxoides",12.5,9.4,-103.800003,41.5,18190
"Paratomarctus_temerarius",16.3,12.5,-101.099998,40.200001,18192
"Aelurodon_ferox",16.3,12.5,-101.099998,40.200001,18192
"Carpocyon_compressus",16.3,12.5,-101.099998,40.200001,18192
"Leptocyon_vafer",16.3,12.5,-101.099998,40.200001,18192
"Borophagus_pugnator",9.4,4.7,-102.400002,41.400002,18193
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18196
"Epicyon_haydeni",9.4,4.7,-100.099998,36.099998,18198
"Cynarctus_crucidens",12.5,9.4,-100.699997,43.200001,18200
"Aelurodon_taxoides",12.5,9.4,-100.699997,43.200001,18200
"Paratomarctus_euthos",12.5,9.4,-100.699997,43.200001,18200
"Carpocyon_robustus",12.5,9.4,-100.699997,43.200001,18200
"Epicyon_saevus",12.5,9.4,-100.699997,43.200001,18200
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18202
"Microtomarctus_conferta",16.3,12.5,-104.199997,40.799999,18203
"Tomarctus_brevirostris",16.3,12.5,-104.199997,40.799999,18203
"Aelurodon_asthenostylus",16.3,12.5,-104.199997,40.799999,18203
"Carpocyon_compressus",16.3,12.5,-104.199997,40.799999,18203
"Carpocyon_compressus",16.3,12.5,-100,42.700001,18205
"Aelurodon_ferox",16.3,12.5,-103.800003,41.5,18206
"Aelurodon_ferox",16.3,12.5,-98.800003,42.900002,18209
"Carpocyon_compressus",16.3,12.5,-98.800003,42.900002,18209
"Leptocyon_vafer",16.3,12.5,-98.800003,42.900002,18209
"Epicyon_haydeni",9.4,4.7,-101.099998,33.700001,18211
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18214
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18214
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18214
"Cynarctus_voorhiesi",12.5,9.4,-100,42.700001,18217
"Aelurodon_stirtoni",12.5,9.4,-100,42.700001,18217
"Aelurodon_ferox",12.5,9.4,-100,42.700001,18217
"Paratomarctus_euthos",12.5,9.4,-100,42.700001,18217
"Carpocyon_webbi",12.5,9.4,-100,42.700001,18217
"Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18218
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18218
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18218
"Leptocyon_vafer",16.3,12.5,-103.099998,40.799999,18220
"Cynarctus_crucidens",12.5,9.4,-103.800003,42.400002,18222
"Aelurodon_taxoides",12.5,9.4,-103.800003,42.400002,18222
"Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18222
"Epicyon_haydeni",12.5,9.4,-103.800003,42.400002,18222
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18227
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18227
"Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18227
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18227
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18227
"Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18232
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18233
"Borophagus_secundus",9.4,4.7,-101.699997,38.900002,18241
"Cynarctus_voorhiesi",12.5,9.4,-100,42.700001,18242
"Aelurodon_ferox",12.5,9.4,-100,42.700001,18242
"Paratomarctus_euthos",12.5,9.4,-100,42.700001,18242
"Carpocyon_webbi",12.5,9.4,-100,42.700001,18242
"Cynarctus_crucidens",12.5,9.4,-100.800003,35,18244
"Aelurodon_taxoides",12.5,9.4,-100.800003,35,18244
"Paratomarctus_euthos",12.5,9.4,-100.800003,35,18244
"Epicyon_saevus",12.5,9.4,-100.800003,35,18244
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18245
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18245
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18245
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18246
"Aelurodon_ferox",16.3,12.5,-103.800003,41.5,18248
"Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18253
"Borophagus_pugnator",9.4,4.7,-100.5,40.5,18254
"Epicyon_saevus",9.4,4.7,-103.800003,42.400002,18258
"Cynarctus_voorhiesi",12.5,9.4,-100.800003,42.799999,18260
"Aelurodon_ferox",12.5,9.4,-100.800003,42.799999,18260
"Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18260
"Paratomarctus_temerarius",16.3,12.5,-98,42.599998,18261
"Aelurodon_taxoides",12.5,9.4,-100.800003,34.799999,18262
"Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18265
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18266
"Aelurodon_ferox",12.5,9.4,-100.800003,42.799999,18267
"Paratomarctus_euthos",12.5,9.4,-100.599998,43.400002,18268
"Aelurodon_taxoides",12.5,9.4,-100.599998,43.400002,18268
"Carpocyon_robustus",12.5,9.4,-100.599998,43.400002,18268
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18271
"Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18272
"Paratomarctus_temerarius",16.3,12.5,-98.5271,40.0238,18275
"Aelurodon_ferox",16.3,12.5,-98.5271,40.0238,18275
"Cynarctus_saxatilis",16.3,12.5,-98.5271,40.0238,18275
"Leptocyon_vafer",16.3,12.5,-98.5271,40.0238,18275
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18277
"Aelurodon_taxoides",12.5,9.4,-103.800003,41.5,18278
"Aelurodon_taxoides",12.5,9.4,-100,42.700001,18279
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18281
"Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18281
"Aelurodon_taxoides",12.5,9.4,-100.800003,35,18283
"Paratomarctus_euthos",12.5,9.4,-100.800003,35,18283
"Cynarctus_crucidens",12.5,9.4,-100.800003,35,18283
"Paratomarctus_temerarius",16.3,12.5,-100.033333,42.783333,18284
"Carpocyon_compressus",16.3,12.5,-100.033333,42.783333,18284
"Cynarctus_saxatilis",16.3,12.5,-100.033333,42.783333,18284
"Leptocyon_vafer",16.3,12.5,-100.033333,42.783333,18284
"Carpocyon_compressus",16.3,12.5,-99.699997,42.799999,18285
"Carpocyon_compressus",16.3,12.5,-100.800003,42.799999,18286
"Aelurodon_taxoides",12.5,9.4,-99.699997,42.799999,18288
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18291
"Epicyon_saevus",9.4,4.7,-99.800003,36.099998,18293
"Aelurodon_taxoides",12.5,9.4,-103.800003,42.400002,18299
"Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18299
"Epicyon_haydeni",12.5,9.4,-103.800003,42.400002,18299
"Aelurodon_taxoides",12.5,9.4,-103.800003,42.400002,18301
"Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18301
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18302
"Borophagus_secundus",9.4,4.7,-101.400002,36.700001,18304
"Vulpes_stenognathus",9.4,4.7,-101.400002,36.700001,18304
"Eucyon_davisi",9.4,4.7,-101.400002,36.700001,18304
"Epicyon_saevus",9.4,4.7,-100.099998,36.099998,18308
"Epicyon_haydeni",9.4,4.7,-100.099998,36.099998,18308
"Epicyon_saevus",12.5,9.4,-103.800003,41.5,18309
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18321
"Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18321
"Aelurodon_taxoides",9.4,4.7,-103.800003,42.400002,18323
"Epicyon_saevus",9.4,4.7,-103.800003,42.400002,18323
"Epicyon_haydeni",9.4,4.7,-103.800003,42.400002,18323
"Epicyon_saevus",12.5,9.4,-100.050003,42.633331,18327
"Epicyon_haydeni",12.5,9.4,-100.050003,42.633331,18327
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18333
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18333
"Epicyon_saevus",12.5,9.4,-100,42.700001,18335
"Aelurodon_taxoides",12.5,9.4,-100,42.700001,18336
"Epicyon_saevus",12.5,9.4,-100,42.700001,18336
"Aelurodon_mcgrewi",16.3,12.5,-100.5,40.200001,18341
"Eucyon_davisi",9.4,4.7,-101.699997,38.900002,18342
"Borophagus_pugnator",9.4,4.7,-101.699997,38.900002,18342
"Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18345
"Aelurodon_taxoides",12.5,9.4,-102.5,42.700001,18348
"Aelurodon_taxoides",12.5,9.4,-100.800003,35,18355
"Carpocyon_robustus",12.5,9.4,-100.800003,35,18355
"Epicyon_saevus",12.5,9.4,-100.800003,35,18355
"Epicyon_haydeni",12.5,9.4,-100.800003,35,18355
"Paratomarctus_euthos",12.5,9.4,-100.800003,35,18355
"Cynarctus_crucidens",12.5,9.4,-100.800003,35,18355
"Cynarctus_saxatilis",16.3,12.5,-98,42.599998,18357
"Aelurodon_ferox",16.3,12.5,-98,42.599998,18357
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18361
"Aelurodon_mcgrewi",16.3,12.5,-99.699997,42.799999,18363
"Epicyon_haydeni",9.4,4.7,-99.800003,36.099998,18364
"Epicyon_haydeni",9.4,4.7,-100.5,39.799999,18365
"Carpocyon_compressus",16.3,12.5,-99.699997,39.599998,18373
"Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18374
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18378
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18378
"Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18398
"Aelurodon_ferox",16.3,12.5,-99.699997,42.799999,18399
"Aelurodon_mcgrewi",16.3,12.5,-100,42.700001,18402
"Epicyon_aelurodontoides",9.4,4.7,-99.900002,37.200001,18403
"Aelurodon_ferox",16.3,12.5,-98,42.599998,18405
"Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18408
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18409
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18411
"Cynarctus_saxatilis",16.3,12.5,-100.800003,42.799999,18412
"Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18412
"Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18414
"Epicyon_haydeni",9.4,4.7,-99.900002,37.200001,18415
"Epicyon_saevus",9.4,4.7,-99.900002,37.200001,18415
"Borophagus_pugnator",9.4,4.7,-99.900002,37.200001,18415
"Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18419
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18425
"Epicyon_haydeni",12.5,9.4,-102.5,42.700001,18430
"Epicyon_saevus",9.4,4.7,-100.5,40.5,18431
"Borophagus_secundus",9.4,4.7,-103,41.099998,18432
"Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18442
"Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18442
"Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18442
"Carpocyon_compressus",16.3,12.5,-100.800003,42.799999,18442
"Cynarctus_saxatilis",16.3,12.5,-100.800003,42.799999,18442
"Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18442
"Leptocyon_vafer",16.3,12.5,-98,42.599998,18443
"Epicyon_haydeni",9.4,4.7,-99.699997,39.599998,18444
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18446
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18446
"Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18447
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18447
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18447
"Aelurodon_taxoides",12.5,9.4,-99.699997,42.799999,18457
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18458
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18458
"Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18458
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18458
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18459
"Aelurodon_ferox",16.3,12.5,-98,42.599998,18461
"Aelurodon_ferox",16.3,12.5,-100,42.700001,18464
"Aelurodon_ferox",12.5,9.4,-100,42.700001,18466
"Carpocyon_webbi",12.5,9.4,-100,42.700001,18466
"Cynarctus_crucidens",12.5,9.4,-100,42.700001,18467
"Aelurodon_taxoides",12.5,9.4,-100,42.700001,18468
"Epicyon_saevus",12.5,9.4,-100,42.700001,18468
"Epicyon_haydeni",12.5,9.4,-100,42.700001,18468
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18494
"Borophagus_pugnator",9.4,4.7,-102.199997,40.099998,18495
"Epicyon_haydeni",9.4,4.7,-102.199997,40.099998,18495
"Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18496
"Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18496
"Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18496
"Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18496
"Epicyon_haydeni",9.4,4.7,-99.900002,37.200001,18497
"Borophagus_secundus",9.4,4.7,-103.800003,42.400002,18499
"Borophagus_hilli",9.4,4.7,-81.800003,27.9,18502
"Borophagus_pugnator",9.4,4.7,-81.849998,27.700001,18504
"Borophagus_pugnator",9.4,4.7,-81.800003,27.9,18513
"Borophagus_hilli",9.4,4.7,-81.800003,27.9,18513
"Epicyon_haydeni",9.4,4.7,-81.800003,27.9,18514
"Cynarctus_marylandica",15.98,13.82,-76.5,38.400002,18516
"Epicyon_haydeni",9.4,4.7,-81.849998,27.700001,18527
"Borophagus_hilli",9.4,4.7,-81.849998,27.700001,18527
"Epicyon_haydeni",9.4,4.7,-81.800003,27.9,18532
"Borophagus_pugnator",9.4,4.7,-81.800003,27.9,18532
"Borophagus_hilli",9.4,4.7,-81.800003,27.9,18532
"Borophagus_hilli",9.4,4.7,-81.800003,27.9,18533
"Borophagus_hilli",9.4,3.6,-81.800003,27.9,18535
"Epicyon_haydeni",9.4,4.7,-82.566666,29.683332,18539
"Epicyon_haydeni",12.5,9.4,-82.51667,29.549999,18554
"Epicyon_saevus",9.4,4.7,-82.599998,29.65,18560
"Epicyon_haydeni",9.4,4.7,-82.599998,29.65,18560
"Desmocyon_matthewi",18.5,16.3,-83.199997,29.299999,18562
"Borophagus_pugnator",9.4,4.7,-82.599998,29.4,18563
"Epicyon_haydeni",9.4,4.7,-82.599998,29.4,18563
"Borophagus_orc",9.4,4.7,-82.300003,29.1,18564
"Borophagus_pugnator",9.4,4.7,-81.849998,27.700001,18565
"Borophagus_pugnator",9.4,4.7,-81.949997,27.683332,18573
"Carpocyon_limosus",9.4,4.7,-81.949997,27.683332,18573
"Paracynarctus_kelloggi",20.44,15.98,-75.599998,39.200001,18579
"Epicyon_haydeni",12.5,9.4,-81.800003,27.9,18588
"Borophagus_hilli",9.4,4.7,-81.800003,27.9,18595
"Osbornodon_iamonensis",18.5,16.3,-82.599998,29.700001,18597
"Metatomarctus_canavus",18.5,16.3,-82.599998,29.700001,18597
"Euoplocyon_spissidens",18.5,16.3,-82.599998,29.700001,18597
"Borophagus_pugnator",9.4,4.7,-82.316666,28.799999,18601
"Borophagus_orc",9.4,4.7,-82.316666,28.799999,18601
"Urocyon_webbi",9.4,4.7,-82.316666,28.799999,18601
"Borophagus_pugnator",9.4,4.7,-82.199997,28.799999,18602
"Aelurodon_taxoides",12.5,9.4,-97.699997,28.6,18610
"Leptocyon_vafer",12.5,9.4,-97.699997,28.6,18611
"Phlaocyon_minor",18.5,16.3,-96.099998,30.1,18617
"Osbornodon_scitulus",18.5,16.3,-95.699997,30.299999,18626
"Paratomarctus_temerarius",16.3,12.5,-95.269798,30.749701,18627
"Aelurodon_ferox",16.3,12.5,-94.913002,30.593399,18628
"Microtomarctus_conferta",16.3,12.5,-94.699997,30.700001,18631
"Cynarctoides_whistleri",18.5,16.3,-96.099998,30.1,18635
"Aelurodon_ferox",16.3,12.5,-95,30.5,18637
"Paratomarctus_temerarius",18.5,16.3,-95.252777,30.74361,18642
"Tomarctus_brevirostris",16.3,12.5,-95.699997,30.299999,18649
"Tomarctus_brevirostris",16.3,12.5,-95.699997,30.299999,18650
"Paratomarctus_temerarius",16.3,12.5,-95,30.5,18665
"Borophagus_secundus",9.4,4.7,-102.400002,21.5,18715
